route_id,service_id,trip_id,shape_id,trip_headsign,direction_id,block_id
10,b18b50c8-2cb0-416a-820d-f6d733c30b40,40a66e3b-5965-4bf2-9b45-01a512987629,172ff744-e6a4-41c2-9fac-e1ef5280d4e4,"Purdue to Shining Armor Ln",1,1001
10,0e44d336-b962-4bec-b61a-b01b712a60a3,2b055c9b-b1cc-44d0-a9d2-02b5bceeb5dd,172ff744-e6a4-41c2-9fac-e1ef5280d4e4,"Purdue to Shining Armor Ln",1,1001
10,0e44d336-b962-4bec-b61a-b01b712a60a3,c5c20069-0e3b-4608-b559-03e565a01316,172ff744-e6a4-41c2-9fac-e1ef5280d4e4,"Purdue to Shining Armor Ln",1,1002
10,b18b50c8-2cb0-416a-820d-f6d733c30b40,73415688-e42e-4682-bfb5-06542d212859,172ff744-e6a4-41c2-9fac-e1ef5280d4e4,"Purdue to Shining Armor Ln",1,1001
10,5c09c7e5-f6c2-4e00-aec9-9e8426302f61,1b5333ab-d6c9-4d42-81ed-06a9ef33fbe7,172ff744-e6a4-41c2-9fac-e1ef5280d4e4,"Purdue to Shining Armor Ln",1,1001
10,978ab689-a0b8-4f6c-bff0-e2ae5afdc6eb,fd61c45e-72eb-452a-85ff-0b52c99e2cd7,172ff744-e6a4-41c2-9fac-e1ef5280d4e4,"Purdue to Shining Armor Ln",1,1001
10,0e44d336-b962-4bec-b61a-b01b712a60a3,aab70005-f437-41b8-93ca-0c532674a02b,172ff744-e6a4-41c2-9fac-e1ef5280d4e4,"Purdue to Shining Armor Ln",1,1001
10,b18b50c8-2cb0-416a-820d-f6d733c30b40,da6c509d-33a6-4a07-94e8-0eb1501be25c,172ff744-e6a4-41c2-9fac-e1ef5280d4e4,"Purdue to Shining Armor Ln",1,1001
10,0e44d336-b962-4bec-b61a-b01b712a60a3,62fdd385-8c8d-4245-8c23-184c89286490,172ff744-e6a4-41c2-9fac-e1ef5280d4e4,"Purdue to Shining Armor Ln",1,1001
10,0e44d336-b962-4bec-b61a-b01b712a60a3,494ce0c3-4dc8-4635-b6c0-1deed190c57a,172ff744-e6a4-41c2-9fac-e1ef5280d4e4,"Purdue to Shining Armor Ln",1,1002
10,0e44d336-b962-4bec-b61a-b01b712a60a3,f03d1bf5-04b1-494a-bbdd-28f5bf8d658b,172ff744-e6a4-41c2-9fac-e1ef5280d4e4,"Purdue to Shining Armor Ln",1,1001
10,b18b50c8-2cb0-416a-820d-f6d733c30b40,86fad99f-cf60-49ba-bdb3-290503b50692,172ff744-e6a4-41c2-9fac-e1ef5280d4e4,"Purdue to Shining Armor Ln",1,1001
10,978ab689-a0b8-4f6c-bff0-e2ae5afdc6eb,2d92d39f-ad62-45fb-96b9-2a8544575af6,172ff744-e6a4-41c2-9fac-e1ef5280d4e4,"Purdue to Shining Armor Ln",1,1001
10,b18b50c8-2cb0-416a-820d-f6d733c30b40,08e41ce3-752b-46a8-b321-2de75f902f54,172ff744-e6a4-41c2-9fac-e1ef5280d4e4,"Purdue to Shining Armor Ln",1,1001
10,0e44d336-b962-4bec-b61a-b01b712a60a3,86789601-af59-456d-b476-2e209fb2405a,172ff744-e6a4-41c2-9fac-e1ef5280d4e4,"Purdue to Shining Armor Ln",1,1001
10,5c09c7e5-f6c2-4e00-aec9-9e8426302f61,090e0a49-6706-4fb3-bf71-37ab8d633a11,172ff744-e6a4-41c2-9fac-e1ef5280d4e4,"Purdue to Shining Armor Ln",1,1001
10,0e44d336-b962-4bec-b61a-b01b712a60a3,26be33f8-aae3-4c6c-b6f1-37e2723885db,172ff744-e6a4-41c2-9fac-e1ef5280d4e4,"Purdue to Shining Armor Ln",1,1001
10,978ab689-a0b8-4f6c-bff0-e2ae5afdc6eb,75398496-33db-4d6f-890d-3ac14e17129b,172ff744-e6a4-41c2-9fac-e1ef5280d4e4,"Purdue to Shining Armor Ln",1,1001
10,0e44d336-b962-4bec-b61a-b01b712a60a3,0e938d80-0bb7-42cd-860f-3c737cc4cf5c,172ff744-e6a4-41c2-9fac-e1ef5280d4e4,"Purdue to Shining Armor Ln",1,1001
10,5c09c7e5-f6c2-4e00-aec9-9e8426302f61,b0fdfa2f-4694-4e03-9b93-4433fd3e99df,172ff744-e6a4-41c2-9fac-e1ef5280d4e4,"Purdue to Shining Armor Ln",1,1001
10,978ab689-a0b8-4f6c-bff0-e2ae5afdc6eb,12e2edb4-ce51-41ca-8eef-4769a5ede0e1,172ff744-e6a4-41c2-9fac-e1ef5280d4e4,"Purdue to Shining Armor Ln",1,1001
10,b18b50c8-2cb0-416a-820d-f6d733c30b40,f7d78cd4-1db7-4646-bf91-4aa58d9a3b44,172ff744-e6a4-41c2-9fac-e1ef5280d4e4,"Purdue to Shining Armor Ln",1,1001
10,0e44d336-b962-4bec-b61a-b01b712a60a3,405564d6-3e4e-40c3-b236-4e08d2e2b256,172ff744-e6a4-41c2-9fac-e1ef5280d4e4,"Purdue to Shining Armor Ln",1,1002
10,b18b50c8-2cb0-416a-820d-f6d733c30b40,2f33d50b-aafe-4253-9cac-4f2852c33b1f,172ff744-e6a4-41c2-9fac-e1ef5280d4e4,"Purdue to Shining Armor Ln",1,1001
10,0e44d336-b962-4bec-b61a-b01b712a60a3,fe9a7b0a-4fdd-42cd-ae3a-4f70796baacb,172ff744-e6a4-41c2-9fac-e1ef5280d4e4,"Purdue to Shining Armor Ln",1,1002
10,0e44d336-b962-4bec-b61a-b01b712a60a3,7c5374af-26c0-462f-897b-4f8477ae9dc4,172ff744-e6a4-41c2-9fac-e1ef5280d4e4,"Purdue to Shining Armor Ln",1,1001
10,0e44d336-b962-4bec-b61a-b01b712a60a3,5b39e746-2b6d-45a7-933c-5044d15b956e,172ff744-e6a4-41c2-9fac-e1ef5280d4e4,"Purdue to Shining Armor Ln",1,1001
10,0e44d336-b962-4bec-b61a-b01b712a60a3,a030f789-03b6-4008-81c3-5531c4d65e72,172ff744-e6a4-41c2-9fac-e1ef5280d4e4,"Purdue to Shining Armor Ln",1,1002
10,b18b50c8-2cb0-416a-820d-f6d733c30b40,49188ac1-a9dc-4ffc-aef0-614749d54b77,172ff744-e6a4-41c2-9fac-e1ef5280d4e4,"Purdue to Shining Armor Ln",1,1001
10,978ab689-a0b8-4f6c-bff0-e2ae5afdc6eb,02fa99f5-2eff-4675-a42a-650b18bafe6e,172ff744-e6a4-41c2-9fac-e1ef5280d4e4,"Purdue to Shining Armor Ln",1,1001
10,b18b50c8-2cb0-416a-820d-f6d733c30b40,49c77ab3-5721-445d-95c5-69621544401c,172ff744-e6a4-41c2-9fac-e1ef5280d4e4,"Purdue to Shining Armor Ln",1,1001
10,0e44d336-b962-4bec-b61a-b01b712a60a3,dc9343e5-4d86-4c1a-9e6b-6b7e32df4c71,172ff744-e6a4-41c2-9fac-e1ef5280d4e4,"Purdue to Shining Armor Ln",1,1002
10,b18b50c8-2cb0-416a-820d-f6d733c30b40,de4984c5-14e7-4ebd-96fb-720b0adffe4d,172ff744-e6a4-41c2-9fac-e1ef5280d4e4,"Purdue to Shining Armor Ln",1,1001
10,0e44d336-b962-4bec-b61a-b01b712a60a3,bda54234-247c-4a58-90aa-758a61dfab5d,172ff744-e6a4-41c2-9fac-e1ef5280d4e4,"Purdue to Shining Armor Ln",1,1002
10,5c09c7e5-f6c2-4e00-aec9-9e8426302f61,b42610ec-04c9-4afb-80d9-77d0662025c5,172ff744-e6a4-41c2-9fac-e1ef5280d4e4,"Purdue to Shining Armor Ln",1,1001
10,0e44d336-b962-4bec-b61a-b01b712a60a3,ad066153-9606-45f1-957c-7825003aead1,172ff744-e6a4-41c2-9fac-e1ef5280d4e4,"Purdue to Shining Armor Ln",1,1001
10,978ab689-a0b8-4f6c-bff0-e2ae5afdc6eb,bbe6413d-8beb-4969-ae1a-796aff97c73f,172ff744-e6a4-41c2-9fac-e1ef5280d4e4,"Purdue to Shining Armor Ln",1,1001
10,0e44d336-b962-4bec-b61a-b01b712a60a3,bd733e55-043f-4d63-9c25-7d28eab2e7d2,172ff744-e6a4-41c2-9fac-e1ef5280d4e4,"Purdue to Shining Armor Ln",1,1001
10,0e44d336-b962-4bec-b61a-b01b712a60a3,4504ad56-d73e-4724-ba8c-80fe9506a615,172ff744-e6a4-41c2-9fac-e1ef5280d4e4,"Purdue to Shining Armor Ln",1,1002
10,0e44d336-b962-4bec-b61a-b01b712a60a3,001e2213-71ec-448c-beb9-82b5b0f6110e,172ff744-e6a4-41c2-9fac-e1ef5280d4e4,"Purdue to Shining Armor Ln",1,1001
10,978ab689-a0b8-4f6c-bff0-e2ae5afdc6eb,34dee922-2490-42d1-9e98-8b7b2ed48696,172ff744-e6a4-41c2-9fac-e1ef5280d4e4,"Purdue to Shining Armor Ln",1,1001
10,5c09c7e5-f6c2-4e00-aec9-9e8426302f61,a00a916c-9533-420a-8ffa-8f46ef11f603,172ff744-e6a4-41c2-9fac-e1ef5280d4e4,"Purdue to Shining Armor Ln",1,1001
10,5c09c7e5-f6c2-4e00-aec9-9e8426302f61,6591bbe8-e04b-4b21-8475-92f7c0e0deda,172ff744-e6a4-41c2-9fac-e1ef5280d4e4,"Purdue to Shining Armor Ln",1,1001
10,b18b50c8-2cb0-416a-820d-f6d733c30b40,b1b63cd0-8a3f-409d-8b76-a343b671c178,172ff744-e6a4-41c2-9fac-e1ef5280d4e4,"Purdue to Shining Armor Ln",1,1001
10,0e44d336-b962-4bec-b61a-b01b712a60a3,eeffe15d-47d0-48c3-b5ae-a3b706e35024,172ff744-e6a4-41c2-9fac-e1ef5280d4e4,"Purdue to Shining Armor Ln",1,1002
10,5c09c7e5-f6c2-4e00-aec9-9e8426302f61,25df9e25-b697-4ec1-9bcc-a8028c44d8ec,172ff744-e6a4-41c2-9fac-e1ef5280d4e4,"Purdue to Shining Armor Ln",1,1001
10,5c09c7e5-f6c2-4e00-aec9-9e8426302f61,eeac90ee-39c2-43ad-94d6-b0b16de84b3d,172ff744-e6a4-41c2-9fac-e1ef5280d4e4,"Purdue to Shining Armor Ln",1,1001
10,5c09c7e5-f6c2-4e00-aec9-9e8426302f61,a3fc25ed-59fc-4c96-9408-b45795b36854,172ff744-e6a4-41c2-9fac-e1ef5280d4e4,"Purdue to Shining Armor Ln",1,1001
10,978ab689-a0b8-4f6c-bff0-e2ae5afdc6eb,73f9c9eb-2d7e-4c65-8020-b7945ad3d5a4,172ff744-e6a4-41c2-9fac-e1ef5280d4e4,"Purdue to Shining Armor Ln",1,1001
10,0e44d336-b962-4bec-b61a-b01b712a60a3,bc726a53-cefc-4fc0-b691-c5488cd472d1,172ff744-e6a4-41c2-9fac-e1ef5280d4e4,"Purdue to Shining Armor Ln",1,1001
10,978ab689-a0b8-4f6c-bff0-e2ae5afdc6eb,c353741d-8b20-4266-b5f4-c9cfbf992f6d,172ff744-e6a4-41c2-9fac-e1ef5280d4e4,"Purdue to Shining Armor Ln",1,1001
10,0e44d336-b962-4bec-b61a-b01b712a60a3,ccb43cf8-98eb-4429-96e7-cc1fc49a02da,172ff744-e6a4-41c2-9fac-e1ef5280d4e4,"Purdue to Shining Armor Ln",1,1001
10,5c09c7e5-f6c2-4e00-aec9-9e8426302f61,32786c72-3184-4e5b-9a57-cffde1aa85cd,172ff744-e6a4-41c2-9fac-e1ef5280d4e4,"Purdue to Shining Armor Ln",1,1001
10,0e44d336-b962-4bec-b61a-b01b712a60a3,4150a029-22c0-4b20-a5f3-d4b12fdabe97,172ff744-e6a4-41c2-9fac-e1ef5280d4e4,"Purdue to Shining Armor Ln",1,1001
10,0e44d336-b962-4bec-b61a-b01b712a60a3,b00f1cd4-ff78-4653-8e16-d8531f5e7ff8,172ff744-e6a4-41c2-9fac-e1ef5280d4e4,"Purdue to Shining Armor Ln",1,1002
10,b18b50c8-2cb0-416a-820d-f6d733c30b40,6e970331-014d-42d0-bd69-e59de81361af,172ff744-e6a4-41c2-9fac-e1ef5280d4e4,"Purdue to Shining Armor Ln",1,1001
10,0e44d336-b962-4bec-b61a-b01b712a60a3,36520771-9ccd-472a-86e9-ee753313de21,172ff744-e6a4-41c2-9fac-e1ef5280d4e4,"Purdue to Shining Armor Ln",1,1002
10,978ab689-a0b8-4f6c-bff0-e2ae5afdc6eb,535565c3-d31b-4e71-903d-ef016d105660,172ff744-e6a4-41c2-9fac-e1ef5280d4e4,"Purdue to Shining Armor Ln",1,1001
10,0e44d336-b962-4bec-b61a-b01b712a60a3,878b0bb7-99dc-4018-869e-fc34e0ac351b,172ff744-e6a4-41c2-9fac-e1ef5280d4e4,"Purdue to Shining Armor Ln",1,1002
14,0e44d336-b962-4bec-b61a-b01b712a60a3,9a1b64d8-c3da-403c-975d-000bd34271d5,3ae5abff-ed58-4fb7-bd7a-d5975dd36035,"Black Loop from AvTech to Physics",1,1401
14,0e44d336-b962-4bec-b61a-b01b712a60a3,38fc5ed2-f248-4a90-9ed3-1e5dc714ec94,3ae5abff-ed58-4fb7-bd7a-d5975dd36035,"Black Loop from AvTech to Physics",1,1401
14,0e44d336-b962-4bec-b61a-b01b712a60a3,f2f23989-04fe-4936-9c4d-7844f04a1a4a,3ae5abff-ed58-4fb7-bd7a-d5975dd36035,"Black Loop from AvTech to Physics",1,1401
14,0e44d336-b962-4bec-b61a-b01b712a60a3,11280f24-f5df-40ef-92f5-78fadb80ccbf,3ae5abff-ed58-4fb7-bd7a-d5975dd36035,"Black Loop from AvTech to Physics",1,1401
14,0e44d336-b962-4bec-b61a-b01b712a60a3,a8372723-1142-4cbb-ba15-97c59d859d83,3ae5abff-ed58-4fb7-bd7a-d5975dd36035,"Black Loop from AvTech to Physics",1,1401
14,0e44d336-b962-4bec-b61a-b01b712a60a3,cee08c9b-9fc2-4e2d-ab96-97e6f451d8b4,3ae5abff-ed58-4fb7-bd7a-d5975dd36035,"Black Loop from AvTech to Physics",1,1401
14,0e44d336-b962-4bec-b61a-b01b712a60a3,1f3124e7-0f21-41cb-9a7e-af56b9fd9306,3ae5abff-ed58-4fb7-bd7a-d5975dd36035,"Black Loop from AvTech to Physics",1,1401
14,0e44d336-b962-4bec-b61a-b01b712a60a3,9e20ce71-b3c9-42ac-88e0-bffffc3e28d0,3ae5abff-ed58-4fb7-bd7a-d5975dd36035,"Black Loop from AvTech to Physics",1,1401
14,0e44d336-b962-4bec-b61a-b01b712a60a3,3b5c6fea-764e-4fea-8a48-c7c89a9d86ef,b19604a0-b887-4932-aa32-70c676c6149c,"Black Loop from AvTech to Physics",1,1401
14,0e44d336-b962-4bec-b61a-b01b712a60a3,cdf2b660-18d1-42c4-8384-d0f11a9ccfc9,3ae5abff-ed58-4fb7-bd7a-d5975dd36035,"Black Loop from AvTech to Physics",1,1401
14,0e44d336-b962-4bec-b61a-b01b712a60a3,ad921d64-3907-407f-97ef-db59e81eabfe,3ae5abff-ed58-4fb7-bd7a-d5975dd36035,"Black Loop from AvTech to Physics",1,1401
15,0e44d336-b962-4bec-b61a-b01b712a60a3,3a06ac58-d601-4df8-bad8-0892062e1acc,b680fe41-7181-4248-958b-794242c24b68,"Tower Acres Loop from Tower Acres to Campus",1,1503
15,0e44d336-b962-4bec-b61a-b01b712a60a3,8a597560-877f-4d00-adec-08c72c8cb396,b680fe41-7181-4248-958b-794242c24b68,"Tower Acres Loop from Tower Acres to Campus",1,1501
15,0e44d336-b962-4bec-b61a-b01b712a60a3,017e6717-d688-4d7a-a970-09400fdf02a9,b680fe41-7181-4248-958b-794242c24b68,"Tower Acres Loop from Tower Acres to Campus",1,1501
15,0e44d336-b962-4bec-b61a-b01b712a60a3,45ed4481-9efd-46ef-beca-106092d51a8b,b680fe41-7181-4248-958b-794242c24b68,"Tower Acres Loop from Tower Acres to Campus",1,1501
15,0e44d336-b962-4bec-b61a-b01b712a60a3,82614de0-6867-4c09-bab4-12df851261a7,b680fe41-7181-4248-958b-794242c24b68,"Tower Acres Loop from Tower Acres to Campus",1,1503
15,0e44d336-b962-4bec-b61a-b01b712a60a3,a97396b6-fb3f-4b78-8bb4-147d38ca90a7,b561d496-03b0-43ea-9655-7aef83005ab3,"Tower Acres Loop from Tower Acres to Campus",1,1501
15,0e44d336-b962-4bec-b61a-b01b712a60a3,637fc2ea-1555-45f5-8324-1526f9bebed3,b680fe41-7181-4248-958b-794242c24b68,"Tower Acres Loop from Tower Acres to Campus",1,1502
15,0e44d336-b962-4bec-b61a-b01b712a60a3,d4c22584-0dc2-4c0c-96dd-16636ef68d21,b680fe41-7181-4248-958b-794242c24b68,"Tower Acres Loop from Tower Acres to Campus",1,1502
15,0e44d336-b962-4bec-b61a-b01b712a60a3,9d14ce54-3d8e-449b-a5b0-1aded3ac29ee,b680fe41-7181-4248-958b-794242c24b68,"Tower Acres Loop from Tower Acres to Campus",1,1501
15,0e44d336-b962-4bec-b61a-b01b712a60a3,8cab8bd2-8a05-411b-b003-1b7abafde2e9,b680fe41-7181-4248-958b-794242c24b68,"Tower Acres Loop from Tower Acres to Campus",1,1501
15,0e44d336-b962-4bec-b61a-b01b712a60a3,26eb7770-2e70-496d-aa15-1ba012546089,b680fe41-7181-4248-958b-794242c24b68,"Tower Acres Loop from Tower Acres to Campus",1,1502
15,0e44d336-b962-4bec-b61a-b01b712a60a3,d4d644c3-19d1-436d-be64-1f4d2ab736d5,b680fe41-7181-4248-958b-794242c24b68,"Tower Acres Loop from Tower Acres to Campus",1,1501
15,0e44d336-b962-4bec-b61a-b01b712a60a3,a282a60e-3df3-4d50-8366-1ff91cf9f029,b680fe41-7181-4248-958b-794242c24b68,"Tower Acres Loop from Tower Acres to Campus",1,1502
15,0e44d336-b962-4bec-b61a-b01b712a60a3,e3d28012-a556-4008-9fec-287455f79a26,b680fe41-7181-4248-958b-794242c24b68,"Tower Acres Loop from Tower Acres to Campus",1,1501
15,0e44d336-b962-4bec-b61a-b01b712a60a3,26d41ea4-9fbe-408e-a503-29b91b3effce,b680fe41-7181-4248-958b-794242c24b68,"Tower Acres Loop from Tower Acres to Campus",1,1501
15,0e44d336-b962-4bec-b61a-b01b712a60a3,03ac6df4-4a9a-46f0-8b09-2a813c6bc057,b680fe41-7181-4248-958b-794242c24b68,"Tower Acres Loop from Tower Acres to Campus",1,1501
15,0e44d336-b962-4bec-b61a-b01b712a60a3,12dfb246-3fda-42fa-9669-2b8bb33637c8,b680fe41-7181-4248-958b-794242c24b68,"Tower Acres Loop from Tower Acres to Campus",1,1502
15,0e44d336-b962-4bec-b61a-b01b712a60a3,dca39e40-85a5-4a64-915d-352e3a1b777f,b680fe41-7181-4248-958b-794242c24b68,"Tower Acres Loop from Tower Acres to Campus",1,1503
15,0e44d336-b962-4bec-b61a-b01b712a60a3,754ff3f7-cc90-4eb0-8cc1-359a07eefb1f,b680fe41-7181-4248-958b-794242c24b68,"Tower Acres Loop from Tower Acres to Campus",1,1501
15,0e44d336-b962-4bec-b61a-b01b712a60a3,e4ccde68-379a-46c8-8d72-3d257af82cd4,b680fe41-7181-4248-958b-794242c24b68,"Tower Acres Loop from Tower Acres to Campus",1,1502
15,0e44d336-b962-4bec-b61a-b01b712a60a3,21815aa5-2791-4613-b034-40788138796b,b680fe41-7181-4248-958b-794242c24b68,"Tower Acres Loop from Tower Acres to Campus",1,1502
15,0e44d336-b962-4bec-b61a-b01b712a60a3,ad9a7391-a4aa-420b-af05-43f1aad8315e,b680fe41-7181-4248-958b-794242c24b68,"Tower Acres Loop from Tower Acres to Campus",1,1501
15,0e44d336-b962-4bec-b61a-b01b712a60a3,16143aa8-2ad4-4937-9797-4445d8289404,b680fe41-7181-4248-958b-794242c24b68,"Tower Acres Loop from Tower Acres to Campus",1,1503
15,0e44d336-b962-4bec-b61a-b01b712a60a3,174d0c78-8f76-48e6-9e4d-44c00ae9e14a,b680fe41-7181-4248-958b-794242c24b68,"Tower Acres Loop from Tower Acres to Campus",1,1503
15,0e44d336-b962-4bec-b61a-b01b712a60a3,05ac8737-b7bc-4223-8963-45c5fad23a81,b680fe41-7181-4248-958b-794242c24b68,"Tower Acres Loop from Tower Acres to Campus",1,1503
15,0e44d336-b962-4bec-b61a-b01b712a60a3,4b0359d1-c77b-4d85-b33e-4b448c27149a,b680fe41-7181-4248-958b-794242c24b68,"Tower Acres Loop from Tower Acres to Campus",1,1503
15,0e44d336-b962-4bec-b61a-b01b712a60a3,62819fec-5ea1-46b9-8eeb-4efce5c3cad0,b680fe41-7181-4248-958b-794242c24b68,"Tower Acres Loop from Tower Acres to Campus",1,1503
15,0e44d336-b962-4bec-b61a-b01b712a60a3,a19d7b65-d494-4f3f-9734-54e6099bc54e,b680fe41-7181-4248-958b-794242c24b68,"Tower Acres Loop from Tower Acres to Campus",1,1502
15,0e44d336-b962-4bec-b61a-b01b712a60a3,66830cba-0410-4972-b0c5-56fd78d14125,b680fe41-7181-4248-958b-794242c24b68,"Tower Acres Loop from Tower Acres to Campus",1,1501
15,0e44d336-b962-4bec-b61a-b01b712a60a3,8e18816b-7860-408e-a506-5fe526872063,b680fe41-7181-4248-958b-794242c24b68,"Tower Acres Loop from Tower Acres to Campus",1,1501
15,0e44d336-b962-4bec-b61a-b01b712a60a3,611dbdf7-6693-46c4-a635-606740dad3ee,b680fe41-7181-4248-958b-794242c24b68,"Tower Acres Loop from Tower Acres to Campus",1,1502
15,0e44d336-b962-4bec-b61a-b01b712a60a3,70680d1a-8322-4229-b8f3-6ade0bb3eb24,b680fe41-7181-4248-958b-794242c24b68,"Tower Acres Loop from Tower Acres to Campus",1,1502
15,0e44d336-b962-4bec-b61a-b01b712a60a3,26bcafd4-7e93-4510-a6d9-6bbccfc58165,b561d496-03b0-43ea-9655-7aef83005ab3,"Tower Acres Loop from Tower Acres to Campus",1,1503
15,0e44d336-b962-4bec-b61a-b01b712a60a3,b90daa8a-6b80-46dd-b50f-6c6692dd80c9,b680fe41-7181-4248-958b-794242c24b68,"Tower Acres Loop from Tower Acres to Campus",1,1503
15,0e44d336-b962-4bec-b61a-b01b712a60a3,20324ce9-e176-4f9b-ba36-6ea21269a7fd,b680fe41-7181-4248-958b-794242c24b68,"Tower Acres Loop from Tower Acres to Campus",1,1502
15,0e44d336-b962-4bec-b61a-b01b712a60a3,80c1dce3-f370-4630-804e-6f99531abcae,b680fe41-7181-4248-958b-794242c24b68,"Tower Acres Loop from Tower Acres to Campus",1,1501
15,0e44d336-b962-4bec-b61a-b01b712a60a3,90e9d6ae-beae-44f7-ad9a-703ba424042c,b680fe41-7181-4248-958b-794242c24b68,"Tower Acres Loop from Tower Acres to Campus",1,1502
15,0e44d336-b962-4bec-b61a-b01b712a60a3,c69c8336-9f7f-46b2-9b4a-718f7907f9d6,b680fe41-7181-4248-958b-794242c24b68,"Tower Acres Loop from Tower Acres to Campus",1,1502
15,0e44d336-b962-4bec-b61a-b01b712a60a3,7b1f6799-b6bd-4275-bcf5-72a9844a7909,b680fe41-7181-4248-958b-794242c24b68,"Tower Acres Loop from Tower Acres to Campus",1,1502
15,0e44d336-b962-4bec-b61a-b01b712a60a3,6a002a8f-9946-4ae4-a6ac-73539f345661,b680fe41-7181-4248-958b-794242c24b68,"Tower Acres Loop from Tower Acres to Campus",1,1501
15,0e44d336-b962-4bec-b61a-b01b712a60a3,8edc8f69-f30f-402a-a2f8-74fa3f37f0c0,b680fe41-7181-4248-958b-794242c24b68,"Tower Acres Loop from Tower Acres to Campus",1,1502
15,0e44d336-b962-4bec-b61a-b01b712a60a3,af957a08-40e3-47ac-adf9-76e6065f5d67,b680fe41-7181-4248-958b-794242c24b68,"Tower Acres Loop from Tower Acres to Campus",1,1503
15,0e44d336-b962-4bec-b61a-b01b712a60a3,f494efac-befd-4c91-b4ab-80dd9ae729a9,b561d496-03b0-43ea-9655-7aef83005ab3,"Tower Acres Loop from Tower Acres to Campus",1,1502
15,0e44d336-b962-4bec-b61a-b01b712a60a3,d4dc5453-ea6d-4772-900e-85b1fbb02388,b680fe41-7181-4248-958b-794242c24b68,"Tower Acres Loop from Tower Acres to Campus",1,1501
15,0e44d336-b962-4bec-b61a-b01b712a60a3,4d4a23e4-146c-4adf-8eab-87bcac50ca6a,b680fe41-7181-4248-958b-794242c24b68,"Tower Acres Loop from Tower Acres to Campus",1,1502
15,0e44d336-b962-4bec-b61a-b01b712a60a3,a0e0a2be-d132-41ad-a37e-95151f296fb6,b680fe41-7181-4248-958b-794242c24b68,"Tower Acres Loop from Tower Acres to Campus",1,1501
15,0e44d336-b962-4bec-b61a-b01b712a60a3,16b9e3fc-1850-468b-b15e-958934583b16,b680fe41-7181-4248-958b-794242c24b68,"Tower Acres Loop from Tower Acres to Campus",1,1503
15,0e44d336-b962-4bec-b61a-b01b712a60a3,28098f2e-f8a0-4a3e-a52d-95edc5b5482b,b680fe41-7181-4248-958b-794242c24b68,"Tower Acres Loop from Tower Acres to Campus",1,1503
15,0e44d336-b962-4bec-b61a-b01b712a60a3,3ddaa05b-eae9-42e4-9c25-97ebec4edccd,b680fe41-7181-4248-958b-794242c24b68,"Tower Acres Loop from Tower Acres to Campus",1,1501
15,0e44d336-b962-4bec-b61a-b01b712a60a3,ab8edc5b-7236-4c98-8009-99def782720c,b680fe41-7181-4248-958b-794242c24b68,"Tower Acres Loop from Tower Acres to Campus",1,1503
15,0e44d336-b962-4bec-b61a-b01b712a60a3,5e46b61d-2b08-4ea7-8e24-9a8fcfbb2259,b680fe41-7181-4248-958b-794242c24b68,"Tower Acres Loop from Tower Acres to Campus",1,1502
15,0e44d336-b962-4bec-b61a-b01b712a60a3,3186ed0a-9683-4023-b53a-9cf798e4cad9,b680fe41-7181-4248-958b-794242c24b68,"Tower Acres Loop from Tower Acres to Campus",1,1503
15,0e44d336-b962-4bec-b61a-b01b712a60a3,58ba6c8b-301d-4efb-87af-9e5c0da068ae,b680fe41-7181-4248-958b-794242c24b68,"Tower Acres Loop from Tower Acres to Campus",1,1501
15,0e44d336-b962-4bec-b61a-b01b712a60a3,6a60d7af-5ca3-4921-aca7-a25b0c91984c,b680fe41-7181-4248-958b-794242c24b68,"Tower Acres Loop from Tower Acres to Campus",1,1503
15,0e44d336-b962-4bec-b61a-b01b712a60a3,ca86922b-5258-48c6-a125-a2afe3c8da8a,b680fe41-7181-4248-958b-794242c24b68,"Tower Acres Loop from Tower Acres to Campus",1,1503
15,0e44d336-b962-4bec-b61a-b01b712a60a3,7fc4b440-bb41-444b-a15f-ad4712eb2274,b680fe41-7181-4248-958b-794242c24b68,"Tower Acres Loop from Tower Acres to Campus",1,1503
15,0e44d336-b962-4bec-b61a-b01b712a60a3,9d7ab32b-bda8-4aea-b3c9-af99271ad8cd,b680fe41-7181-4248-958b-794242c24b68,"Tower Acres Loop from Tower Acres to Campus",1,1502
15,0e44d336-b962-4bec-b61a-b01b712a60a3,69b0254f-be6c-42e1-a2a7-b1ddfb188771,b680fe41-7181-4248-958b-794242c24b68,"Tower Acres Loop from Tower Acres to Campus",1,1502
15,0e44d336-b962-4bec-b61a-b01b712a60a3,a5b4d334-9f80-4832-bb66-b82ac63fd480,b680fe41-7181-4248-958b-794242c24b68,"Tower Acres Loop from Tower Acres to Campus",1,1502
15,0e44d336-b962-4bec-b61a-b01b712a60a3,828290c7-a101-45a8-8538-b9b2db9b5925,b680fe41-7181-4248-958b-794242c24b68,"Tower Acres Loop from Tower Acres to Campus",1,1503
15,0e44d336-b962-4bec-b61a-b01b712a60a3,d5ea49fb-89ff-41fa-95d7-bad3acb063b6,b680fe41-7181-4248-958b-794242c24b68,"Tower Acres Loop from Tower Acres to Campus",1,1503
15,0e44d336-b962-4bec-b61a-b01b712a60a3,00e6b300-161a-4ccb-a204-bc25a012263e,b680fe41-7181-4248-958b-794242c24b68,"Tower Acres Loop from Tower Acres to Campus",1,1502
